datetime,region_id,era5_dewpoint_temperature_2m,era5_surface_pressure,era5_surface_solar_radiation_downwards,era5_temperature_2m,era5_total_precipitation,era5_u_component_of_wind_10m,era5_v_component_of_wind_10m,chirps_precipitation,region_nom,lat,lon,temperature_2m_C,dewpoint_temperature_2m_C,era5_precip_mm,era5_wind_speed_ms,era5_radiation_MJm2,era5_pressure_hPa
2016-01-01,R03,284.0232864708029,102267.23604460685,5024897.435483871,287.9892411180722,0.0005305676187710496,0.576800678365974,0.1283254918231759,51.50467300415039,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.83924111807221,10.873286470802896,0.5305676187710496,0.5909030837752566,5.024897435483871,1022.6723604460685
2016-02-01,R03,281.979952998545,102105.9814060255,6116768.212643678,287.2364172442206,0.0008964870601840137,0.9389996268283362,-0.15998923230445247,78.30606079101562,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.086417244220627,8.829952998545025,0.8964870601840137,0.952531812401624,6.116768212643678,1021.059814060255
2016-03-01,R03,281.7577635037002,101725.30504977319,8743055.530050196,286.4678878373997,0.0007137726385298194,1.0494144334588,-0.3241282957856373,53.2661018371582,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,13.317887837399724,8.607763503700198,0.7137726385298194,1.0983304626935173,8.743055530050196,1017.2530504977319
2016-04-01,R03,284.3215591430664,101317.50881076389,10881861.658333333,289.7073758019341,0.00022601603571703106,1.3223156981998019,-0.2104578521516588,31.1445369720459,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,16.557375801934143,11.171559143066418,0.22601603571703105,1.3389590409112293,10.881861658333333,1013.1750881076389
2016-05-01,R03,286.30795097351074,101285.36322874665,11772406.516129032,292.8484500556864,0.000773258864909447,1.0949486212063861,-0.13343831416099303,54.89258909225464,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,19.698450055686408,13.157950973510765,0.773258864909447,1.1030495305143346,11.772406516129031,1012.8536322874664
2016-06-01,R03,288.4759352578057,101345.0259657118,13931279.836111112,296.62813053131106,4.917728331144862e-05,1.3596301674842834,-0.5935320681995816,2.7439792156219482,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,23.47813053131108,15.325935257805725,0.04917728331144862,1.4835344648219715,13.931279836111111,1013.450259657118
2016-07-01,R03,291.7383491967314,101227.45741452453,13462672.73924731,299.57118288675946,8.692238311363224e-05,1.211226576118059,-0.41674293113011185,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,26.421182886759482,18.58834919673143,0.08692238311363223,1.280915488758565,13.462672739247312,1012.2745741452453
2016-08-01,R03,291.2051171128468,101235.67562899026,12811927.701612903,301.1296947028047,6.683297378366416e-06,0.5322687997612902,-0.6464372552851195,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,27.97969470280475,18.0551171128468,0.006683297378366416,0.8373716022291915,12.811927701612904,1012.3567562899026
2016-09-01,R03,290.16813458336725,101456.26695421006,10563984.683697827,297.46137773725724,1.7876488459823827e-05,0.6434436135821873,-0.40868963268068104,11.20652151107788,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,24.31137773725726,17.01813458336727,0.017876488459823828,0.762264324050636,10.563984683697827,1014.5626695421006
2016-10-01,R03,289.04381462835494,101291.0565828713,7902460.19467522,294.66880201524305,0.0005973580659563372,0.5855360825856527,-0.03886154902878628,66.53707504272461,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.518802015243068,15.89381462835496,0.5973580659563371,0.5868242701206803,7.90246019467522,1012.9105658287131
2016-11-01,R03,284.4197664472792,101488.56525607638,5339294.844444444,289.6897816763984,0.0018010578744404211,0.46112477514478895,0.40755198664135406,207.55633091926575,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,16.539781676398434,11.26976644727921,1.801057874440421,0.6154142345344692,5.339294844444445,1014.8856525607639
2016-12-01,R03,283.57245691360964,102130.19048219085,4751667.674731183,286.834504137757,0.0014729194265102252,-0.5701984564463297,0.22479308164247902,123.98770713806152,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,13.684504137757017,10.422456913609665,1.4729194265102252,0.6129096257101035,4.751667674731183,1021.3019048219086
2017-01-01,R03,280.8010687879337,102039.7406701529,5379652.98655914,284.59016984508884,0.0006904332918190199,0.14870427500817082,0.0038889351711478286,56.06781768798828,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,11.44016984508886,7.651068787933696,0.6904332918190199,0.14875511830680344,5.379652986559139,1020.397406701529
2017-02-01,R03,283.87176652181716,101729.53291829427,5899091.666666667,286.7792315710159,0.0014000444290962213,0.16556766061555772,0.2737386098929814,91.54293441772461,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,13.629231571015907,10.721766521817187,1.4000444290962213,0.3199147961377378,5.899091666666667,1017.2953291829426
2017-03-01,R03,283.55595916830083,101750.06908917171,9073127.304238925,288.17733834379464,0.0009012575084030694,0.5076546784370176,-0.2950468050536289,54.85824394226074,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.027338343794668,10.405959168300853,0.9012575084030694,0.5871676844917011,9.073127304238925,1017.5006908917171
2017-04-01,R03,284.9129785749647,101280.76198459201,12047393.119444445,292.8563778983222,0.0001996697319093293,0.09147522846857707,-0.40978766017489965,26.531134605407715,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,19.706377898322216,11.762978574964734,0.1996697319093293,0.41987336645112106,12.047393119444445,1012.8076198459202
2017-05-01,R03,287.75328324430734,101243.38021358367,12258125.873655913,294.8656903133597,0.00020333922213388667,1.1184682474341443,-0.44610991144693024,16.736116886138916,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.715690313359744,14.603283244307363,0.20333922213388667,1.204153343062915,12.258125873655914,1012.4338021358367
2017-06-01,R03,289.7881746504042,101234.21679144965,13950304.627777778,298.20972660912406,3.449754308996312e-05,1.120435643196106,-0.71951398452123,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,25.059726609124084,16.63817465040421,0.034497543089963126,1.3315691512144192,13.950304627777777,1012.3421679144965
2017-07-01,R03,290.48838096536616,101242.51137222782,13804682.204301076,298.3005412727274,3.4579689911495848e-06,1.1960282620563303,-0.41974061535250756,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,25.150541272727423,17.338380965366184,0.0034579689911495848,1.2675432094465213,13.804682204301075,1012.4251137222782
2017-08-01,R03,292.2648864253875,101189.78107673892,12517962.411290323,299.22152568447973,3.4076846728059795e-05,1.1433030213079145,-0.4120064191920783,1.606631875038147,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,26.071525684479752,19.11488642538751,0.034076846728059794,1.2152740793694583,12.517962411290323,1011.8978107673892
2017-09-01,R03,290.5724987030029,101438.29675564237,10709301.729824236,296.7257860819499,2.3412449649365087e-05,1.047392123275333,-0.3225722458627489,4.9190826416015625,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,23.5757860819499,17.42249870300293,0.023412449649365088,1.0959393750112951,10.709301729824235,1014.3829675564236
2017-10-01,R03,287.1932748363864,101613.51447517642,8486480.160253054,297.15917983106385,0.00041696615238071867,-0.11195828068640924,-0.31135766608740695,24.35082244873047,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,24.009179831063875,14.043274836386445,0.41696615238071866,0.33087498068855853,8.486480160253054,1016.1351447517642
2017-11-01,R03,283.72349569532605,101669.80592990451,6205035.127777778,290.4099882337782,0.0005519043799104148,0.20262110498216418,-0.24545013639662,51.462284088134766,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,17.259988233778245,10.573495695326073,0.5519043799104149,0.3182783084680961,6.205035127777777,1016.6980592990451
2017-12-01,R03,281.672795654625,102384.09530409946,4905364.163978495,285.7564092246435,0.0010322902336800982,-0.06136382651585404,-0.13514298136516284,67.10983276367188,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,12.606409224643528,8.522795654625043,1.0322902336800983,0.14842218370894758,4.905364163978494,1023.8409530409947
2018-01-01,R03,281.9649196542719,102174.97296076949,4569135.287634409,285.1519525999664,0.0015469722747955819,-0.019422916955845332,0.0004972411740210748,167.27530574798584,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,12.001952599966444,8.814919654271932,1.5469722747955819,0.01942928078593765,4.569135287634409,1021.7497296076949
2018-02-01,R03,281.1489681970505,101421.35306222098,6518145.994047619,284.580589226314,0.0011154653397071309,0.679056696948551,0.13970689262662614,67.28742027282715,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,11.430589226313998,7.998968197050544,1.1154653397071308,0.6932791742999813,6.518145994047619,1014.2135306222098
2018-03-01,R03,283.96855977786487,101439.35854544691,7009795.519486622,287.6884682973226,0.0028306015564209274,2.449429509460285,0.9196358637143207,126.39335250854492,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.538468297322595,10.818559777864891,2.8306015564209273,2.6163782302343894,7.009795519486622,1014.3935854544692
2018-04-01,R03,284.7423434999254,101310.70573459202,9435680.688888889,288.8300299962362,0.0013571548499072112,1.472201054626041,0.021390000979105633,103.02424049377441,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.680029996236215,11.592343499925448,1.3571548499072112,1.4723564369349948,9.435680688888889,1013.1070573459202
2018-05-01,R03,285.99520178764095,101319.95896862399,11453204.706989247,291.16062094575614,0.00048498809308789324,1.1149694176130398,-0.4472724686386765,13.579689502716064,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,18.01062094575616,12.845201787640974,0.48498809308789326,1.2013365321234917,11.453204706989247,1013.19958968624
2018-06-01,R03,288.395846218533,101462.20026041666,11807296.677777778,293.3921621746487,0.00045383821864464956,1.455912208557129,-0.4367760075463189,2.0484461784362793,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,20.24216217464874,15.245846218533018,0.45383821864464957,1.5200176445666014,11.807296677777778,1014.6220026041666
2018-07-01,R03,290.060857588245,101502.09014826949,13240419.370967742,295.5083465781263,1.4968968851095439e-05,1.2920634426096433,-0.591747469799493,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,22.358346578126316,16.91085758824505,0.014968968851095438,1.4211238537658795,13.240419370967743,1015.0209014826949
2018-08-01,R03,291.9640398538241,101155.84900033602,12729840.715053763,299.3721628906906,1.1823816422095216e-05,0.9169743445611769,-0.34214214612078925,0.4710019826889038,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,26.22216289069064,18.814039853824113,0.011823816422095216,0.9787252917624738,12.729840715053763,1011.5584900033602
2018-09-01,R03,291.2936431037055,101393.63395182292,10267133.20098133,298.4213495466444,0.00011005895831159605,0.4438842270109389,-0.45770138634575736,16.730605363845825,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,25.271349546644444,18.14364310370553,0.11005895831159605,0.6375921627905466,10.26713320098133,1013.9363395182293
2018-10-01,R03,288.0158072645946,101254.19724462366,6927614.2086870745,293.4243582448652,0.002761392756767318,0.8763342954779184,0.021400599069492793,148.9912872314453,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,20.274358244865198,14.86580726459465,2.761392756767318,0.8765955641407916,6.927614208687075,1012.5419724462366
2018-11-01,R03,285.5083627912733,101536.82957356771,5159578.172222222,288.21870954301625,0.0015687376854464554,0.4898598512013753,0.3528862992922465,102.92070770263672,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.068709543016269,12.35836279127335,1.5687376854464554,0.6037312432259991,5.159578172222222,1015.3682957356771
2018-12-01,R03,283.7544027143909,102346.11590116768,4764100.774193549,286.2972626224641,0.00012858143310100046,-0.29453342576180735,-0.17870542439081336,18.5037579536438,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,13.147262622464098,10.604402714390915,0.12858143310100045,0.34450771776215233,4.764100774193548,1023.4611590116768
2019-01-01,R03,281.75112560231196,102091.66391549059,4996521.142473118,284.7536405542845,0.0008832821921108978,0.47940861666074364,0.03470252149848528,67.52710485458374,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,11.603640554284539,8.601125602311981,0.8832821921108979,0.48066296583668755,4.996521142473118,1020.9166391549059
2019-02-01,R03,281.89695567176454,102131.23608979725,7206376.104166667,286.60072853451686,0.0003691652299506531,-0.48775210834684823,-0.287774220818565,36.42933368682861,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,13.450728534516884,8.746955671764567,0.3691652299506531,0.5663180390597917,7.206376104166667,1021.3123608979726
2019-03-01,R03,282.39456082415836,101768.02478683635,9496874.06913741,289.77630633692587,0.0002724342043180965,-0.697735180136978,-0.5493430129943355,34.55700612068176,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,16.626306336925893,9.244560824158384,0.2724342043180965,0.8880383592652267,9.496874069137409,1017.6802478683635
2019-04-01,R03,284.36701492733425,101313.9786078559,10466993.577777777,289.6579985512627,0.0011897440507433763,1.2368701299031575,-0.23953505357106528,42.00344839692116,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,16.507998551262745,11.217014927334276,1.1897440507433763,1.259851086492347,10.466993577777776,1013.1397860785589
2019-05-01,R03,286.3184383556407,101206.90997248824,13660096.483870968,294.8349175196822,0.0001334101749406419,0.3934302996563655,-0.9256809103873468,8.018799781799316,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.684917519682244,13.168438355640717,0.1334101749406419,1.0058193419015389,13.660096483870968,1012.0690997248824
2019-06-01,R03,287.3733682844374,101395.86378038194,13633748.627777778,294.4003526687622,2.195250415543014e-05,1.3331583301226297,-0.6308803968959384,2.0720959414029494,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.25035266876222,14.223368284437413,0.021952504155430142,1.474897016188905,13.633748627777777,1013.9586378038194
2019-07-01,R03,290.3852643043764,101289.61811155915,12907555.061827958,296.0832172927036,2.4070103268487838e-05,1.4140137011005032,-0.3529129066774922,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,22.933217292703603,17.235264304376415,0.02407010326848784,1.4573888522283611,12.907555061827958,1012.8961811155915
2019-08-01,R03,291.64638779753,101280.13392557124,12667892.774193548,297.97962779383505,1.7096108522085182e-05,1.2000623390238772,-0.30301188012605074,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,24.829627793835073,18.49638779753002,0.017096108522085183,1.237726067044313,12.667892774193549,1012.8013392557124
2019-09-01,R03,290.5765797932943,101424.56000434028,10577240.119004652,296.4010914908515,0.00029132612638257764,0.7333110253016154,-0.5288322223557367,6.489421844482422,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,23.251091490851536,17.42657979329431,0.29132612638257765,0.9041065087867766,10.577240119004651,1014.2456000434028
2019-10-01,R03,288.39228258850756,101600.27725449429,8015733.03340231,293.0838446463308,0.0005469541835908376,0.6927308228708082,-0.2656669847426876,27.549874782562256,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,19.93384464633084,15.242282588507578,0.5469541835908376,0.7419265056173276,8.01573303340231,1016.0027725449429
2019-11-01,R03,285.27970316145155,101680.98261176216,4697315.722222222,288.78345517052543,0.0013079805638485048,1.177213486035665,0.07426986826790703,38.68030144833028,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.633455170525451,12.129703161451573,1.307980563848505,1.179553985638968,4.697315722222222,1016.8098261176216
2019-12-01,R03,284.2674659195767,101884.0934297295,4344173.924731183,287.38101413685786,0.0008474717117716952,0.17762311812370055,0.49455768574950515,88.5678939819336,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.23101413685788,11.117465919576716,0.8474717117716952,0.5254876560166684,4.344173924731183,1018.840934297295
2020-01-01,R03,281.81732114156085,102323.08836315524,5449409.787634409,285.23026981148666,0.00033347332412402204,-0.26539934194216164,0.014767337870854203,53.919715881347656,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,12.080269811486687,8.667321141560876,0.33347332412402203,0.26580986620350344,5.449409787634409,1023.2308836315524
2020-02-01,R03,284.2921200675526,102298.33458490482,7022253.850574712,288.63335585320135,2.851665928472274e-05,-0.24577426636356048,-0.3699362552028963,12.390251636505127,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.483355853201374,11.14212006755264,0.02851665928472274,0.44413716678531734,7.022253850574712,1022.9833458490482
2020-03-01,R03,283.8015251980033,101535.9468298471,8685933.377129298,288.8100251638761,0.0007777460874669486,0.7705028108371201,-0.2255479315275787,55.75202178955078,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.660025163876128,10.651525198003299,0.7777460874669485,0.8028365032335489,8.685933377129297,1015.359468298471
2020-04-01,R03,285.9618661880493,101378.16772460938,10298683.3,290.3461826960246,0.0009546928096499239,1.3738530688815647,-0.005019639597998725,44.676944732666016,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,17.196182696024607,12.81186618804935,0.9546928096499239,1.3738622389661153,10.2986833,1013.7816772460938
2020-05-01,R03,287.6463174307218,101357.63669774866,13060902.779569892,294.4715517310686,0.0006074955351151497,0.8826686438693795,-0.31161469028842065,37.39037090539932,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.32155173106861,14.496317430721831,0.6074955351151496,0.9360596402333335,13.060902779569892,1013.5763669774866
2020-06-01,R03,288.9130320019192,101508.32945421006,12919365.077777777,294.90015580919055,0.000390969016024561,1.6073769132296245,-0.371914627816942,5.550398880747707,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.750155809190574,15.763032001919214,0.39096901602456097,1.649842729343561,12.919365077777776,1015.0832945421006
2020-07-01,R03,292.34675356136853,101154.01952599967,13936137.76344086,298.96151409354263,3.947290601395957e-06,1.2061901810348674,-0.46345928792030583,0.27311448070031474,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,25.811514093542655,19.196753561368553,0.003947290601395957,1.2921645655196257,13.936137763440861,1011.5401952599967
2020-08-01,R03,291.8714136103148,101230.32822475639,12591223.362903226,297.7276979056738,8.111359032581456e-06,1.245474958932528,-0.7410254157999511,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,24.5776979056738,18.721413610314812,0.008111359032581455,1.4492503373087318,12.591223362903227,1012.3032822475639
2020-09-01,R03,291.1168597539266,101392.41585828993,10609522.170746246,296.78615669674343,0.0001857403682171515,0.7681264877319336,-0.45155308114157783,14.144025469198823,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,23.636156696743456,17.9668597539266,0.1857403682171515,0.8910210358032231,10.609522170746246,1013.9241585828993
2020-10-01,R03,287.3025960204422,101673.42993951614,7681321.198687482,292.34483846028644,0.0002806226292372105,0.6488532058654293,-0.12528147620539512,37.735036035215444,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,19.194838460286462,14.152596020442218,0.28062262923721054,0.6608372954381798,7.681321198687482,1016.7342993951613
2020-11-01,R03,285.3458624521891,101713.15123155381,6048778.775,290.8963756773207,0.0009906261775913016,-0.19162864420149062,0.2771425406138102,71.27935600280762,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,17.746375677320714,12.195862452189147,0.9906261775913016,0.33694142680350087,6.048778775000001,1017.1315123155381
2020-12-01,R03,284.554383349675,101812.06820711526,4219721.873655914,287.30940716240997,0.001025406610817063,0.8487873141483594,0.07037228409961988,91.97094917297363,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.159407162409991,11.404383349675015,1.025406610817063,0.8516995732232013,4.219721873655915,1018.1206820711526
2021-01-01,R03,282.78223962681267,101912.28918325773,4579856.258064516,285.39233078495147,0.0020213099886271096,0.8128262283981488,0.6097898085912069,191.70784187316895,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,12.242330784951491,9.63223962681269,2.0213099886271095,1.0161348769891034,4.579856258064516,1019.1228918325774
2021-02-01,R03,284.0349281855992,101762.97522553944,6273708.81547619,287.21899021239506,0.0012642673987230111,0.31270078250340055,0.4766701644375211,73.6165599822998,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.068990212395079,10.884928185599222,1.264267398723011,0.5700844016837616,6.273708815476191,1017.6297522553945
2021-03-01,R03,283.7116532479563,101654.46664986559,9183845.234273234,288.37455099372454,0.0009482710120263678,-0.46721705698197885,-0.5242958709757816,47.47767639160156,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.224550993724563,10.561653247956315,0.9482710120263679,0.7022662875698613,9.183845234273234,1016.5446664986558
2021-04-01,R03,286.80519659254287,101259.11101345487,10016439.191666666,290.439709133572,0.0011739337418773211,0.984597180949317,-0.23504742781321208,50.262113094329834,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,17.289709133572046,13.655196592542893,1.173933741877321,1.0122642451726471,10.016439191666667,1012.5911101345487
2021-05-01,R03,287.1859493665798,101433.35815692204,12959316.107526882,292.9930641625517,7.910365206895172e-05,0.9058666357430079,-1.1193477325541998,16.09796965122223,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,19.84306416255174,14.035949366579814,0.07910365206895172,1.4399769818044257,12.959316107526881,1014.3335815692204
2021-06-01,R03,288.63855453067356,101465.64569769966,12954123.38611111,294.5508813434177,0.00010419499534899401,1.3384699636035495,-0.4682277030415005,2.868905544281006,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.400881343417723,15.488554530673582,0.10419499534899401,1.4180052980734617,12.95412338611111,1014.6564569769965
2021-07-01,R03,290.9282684121081,101306.72727129536,13768001.344086021,297.23189848212786,1.4427831739817054e-05,1.3099625341353878,-0.6151250395723569,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,24.081898482127883,17.778268412108105,0.014427831739817053,1.4471975176689948,13.768001344086022,1013.0672727129536
2021-08-01,R03,292.10147400312525,101291.9874201949,12209135.629032258,297.19773187944963,1.852207335969696e-05,1.335889479165436,-0.39107087991570916,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,24.047731879449657,18.95147400312527,0.01852207335969696,1.391954429449092,12.209135629032257,1012.919874201949
2021-09-01,R03,291.40074452294243,101434.59420572917,10227651.864423752,296.11084927452936,0.00042268919346086047,0.7452191432317098,-0.4511002871725294,8.57187795639038,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,22.96084927452938,18.250744522942455,0.4226891934608605,0.8711159742113229,10.227651864423752,1014.3459420572917
2021-10-01,R03,288.18111315081194,101510.39059874832,8389399.529151507,294.20973016882454,2.4574820778806356e-05,0.26178469196442633,-0.3954740083345803,11.938724994659424,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.059730168824558,15.031113150811962,0.024574820778806357,0.4742688227315066,8.389399529151508,1015.1039059874831
2021-11-01,R03,284.1248556349013,101586.6724609375,5669916.669444445,288.82828436957465,0.0009740087713253409,0.6166255871454874,-0.10273481607437134,21.5594801902771,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.67828436957467,10.974855634901303,0.9740087713253409,0.6251252331784024,5.6699166694444445,1015.866724609375
2021-12-01,R03,283.849360148112,102033.43184013777,4355216.494623655,287.3644863661899,0.0010300840853006295,-0.22416220685487154,0.2621031435587073,73.70332765579224,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.21448636618993,10.69936014811202,1.0300840853006294,0.34488657968294817,4.355216494623655,1020.3343184013777
2022-01-01,R03,281.34626790528654,102148.57027049731,5873193.588709678,286.6195442035634,0.0004125087336243025,-0.8786989655545963,-0.30212097142332345,26.890445232391357,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,13.46954420356343,8.196267905286561,0.4125087336243025,0.9291872542391497,5.873193588709678,1021.485702704973
2022-02-01,R03,283.1204151653108,102025.80326915922,7300002.270833333,288.70596785772415,0.00013547891277580307,-0.3170072847888583,-0.697546477828707,16.1257643699646,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.55596785772417,9.97041516531084,0.13547891277580307,0.7662014795994845,7.300002270833333,1020.2580326915922
2022-03-01,R03,283.2260322160618,101398.71000819052,7903535.1991692,287.59123416613505,0.0014839908554647708,0.5929194073523244,0.24156603890080605,113.81436777114868,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.441234166135075,10.076032216061833,1.4839908554647707,0.6402402476924247,7.9035351991692,1013.9871000819053
2022-04-01,R03,284.0080803765191,101312.87987738715,10521257.23888889,289.4725637012058,0.0008078443901992996,0.8989251494407654,-0.4011805004543728,41.49225568771362,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,16.32256370120581,10.858080376519126,0.8078443901992995,0.984384182238786,10.52125723888889,1013.1287987738715
2022-05-01,R03,286.6862271831882,101392.3031281502,13096383.47311828,294.9672455941477,0.0002718696418577311,0.7700361641504432,-0.5988342864539034,14.182140827178955,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,21.81724559414772,13.536227183188203,0.2718696418577311,0.9754784450372462,13.09638347311828,1013.9230312815021
2022-06-01,R03,289.44595141940647,101404.86346571181,13110024.727777777,295.7510144763523,3.662850839388653e-05,1.3926966706911723,-0.7633226646317376,3.533695161342621,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,22.601014476352304,16.295951419406492,0.036628508393886525,1.588164193934233,13.110024727777777,1014.0486346571181
2022-07-01,R03,290.90347815072664,101267.32099504369,13831951.85483871,299.5718998447541,4.166431647388871e-06,1.0214700160488006,-0.6280394510556293,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,26.421899844754137,17.753478150726664,0.004166431647388871,1.1990973879418607,13.83195185483871,1012.6732099504369
2022-08-01,R03,291.4765262193577,101201.83273479503,12071638.884408602,297.18261398807647,1.2200182815018644e-05,1.2472539614605647,-0.670278456903273,0.0,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,24.03261398807649,18.32652621935773,0.012200182815018643,1.4159504419885975,12.071638884408603,1012.0183273479503
2022-09-01,R03,290.812907049391,101409.27610677083,9595365.200622516,295.67835619184706,0.00025457666677120017,1.3396722356478372,-0.46347135437859427,11.26266387605574,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,22.52835619184708,17.662907049391038,0.25457666677120017,1.4175780032489227,9.595365200622515,1014.0927610677084
2022-10-01,R03,287.7774033700266,101586.0191532258,8289093.688439482,296.12576857946254,4.2044538268592526e-05,-0.024930078496215164,-0.26964472314362886,19.219046592712402,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,22.975768579462567,14.627403370026627,0.04204453826859252,0.2707947295148702,8.289093688439483,1015.860191532258
2022-11-01,R03,286.9433727900187,101989.96131727431,5919312.35,291.33812624613444,0.00041478942028744866,0.45300439728630915,-0.2207012971242269,14.273238182067871,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,18.18812624613446,13.793372790018736,0.41478942028744864,0.5039067835553005,5.919312349999999,1019.8996131727431
2022-12-01,R03,286.18618466777184,101694.61188991096,4148710.8521505375,288.89684566374746,0.0022298969350991256,0.6108209394639538,1.2455465908973449,161.0259132385254,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,15.746845663747479,13.036184667771863,2.229896935099126,1.3872593593786364,4.148710852150537,1016.9461188991096
2023-01-01,R03,282.1405588580716,102301.37487924227,5120215.905913979,286.0395039999357,0.0003220242748747295,-0.01651577026613297,-0.2899598844589726,52.66928815841675,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,12.889503999935698,8.990558858071608,0.3220242748747295,0.29042986289798856,5.1202159059139785,1023.0137487924227
2023-02-01,R03,281.3905343328203,101895.99054827009,6890216.87797619,287.4217286564055,0.0007326425005323513,-0.5939603589829945,-0.33702602698689416,55.49837017059326,SIDI ALLAL TAZI,34.521974281736,-6.3428020477295,14.271728656405514,8.240534332820346,0.7326425005323512,0.6829168696918962,6.89021687797619,1018.9599054827008
